date,original_image_url,model_output_url,manual_clean_url,manually_cleaned
2024-01-04,https://original_input_image_503.jpg,https://model_output_image_503.png,https://manually_cleaned_image_503.png,1
2024-01-04,https://original_input_image_885.jpg,https://model_output_image_885.png,https://manually_cleaned_image_885.png,1
2024-01-04,https://original_input_image_962.jpg,https://model_output_image_962.png,https://manually_cleaned_image_962.png,1
2024-01-04,https://original_input_image_979.jpg,https://model_output_image_979.png,https://manually_cleaned_image_979.png,1
2024-01-04,https://original_input_image_696.jpg,https://model_output_image_696.png,,0
2024-01-03,https://original_input_image_680.jpg,https://model_output_image_680.png,,0
2024-01-03,https://original_input_image_372.jpg,https://model_output_image_372.png,,0
2024-01-03,https://original_input_image_176.jpg,https://model_output_image_176.png,,0
2024-01-01,https://original_input_image_588.jpg,https://model_output_image_588.png,,0
2023-12-31,https://original_input_image_587.jpg,https://model_output_image_587.png,,0
2023-12-31,https://original_input_image_439.jpg,https://model_output_image_439.png,https://manually_cleaned_image_439.png,1
2023-12-30,https://original_input_image_997.jpg,https://model_output_image_997.png,,0
2023-12-30,https://original_input_image_589.jpg,https://model_output_image_589.png,https://manually_cleaned_image_589.png,1
2023-12-29,https://original_input_image_767.jpg,https://model_output_image_767.png,https://manually_cleaned_image_767.png,1
2023-12-28,https://original_input_image_150.jpg,https://model_output_image_150.png,https://manually_cleaned_image_150.png,1
2023-12-28,https://original_input_image_399.jpg,https://model_output_image_399.png,,0
2023-12-28,https://original_input_image_642.jpg,https://model_output_image_642.png,https://manually_cleaned_image_642.png,1
2023-12-27,https://original_input_image_912.jpg,https://model_output_image_912.png,,0
2023-12-27,https://original_input_image_493.jpg,https://model_output_image_493.png,,0
2023-12-27,https://original_input_image_161.jpg,https://model_output_image_161.png,https://manually_cleaned_image_161.png,1
2023-12-27,https://original_input_image_196.jpg,https://model_output_image_196.png,,0
2023-12-27,https://original_input_image_677.jpg,https://model_output_image_677.png,https://manually_cleaned_image_677.png,1
2023-12-27,https://original_input_image_40.jpg,https://model_output_image_40.png,,0
2023-12-27,https://original_input_image_281.jpg,https://model_output_image_281.png,,0
2023-12-26,https://original_input_image_888.jpg,https://model_output_image_888.png,,0
2023-12-25,https://original_input_image_892.jpg,https://model_output_image_892.png,,0
2023-12-25,https://original_input_image_802.jpg,https://model_output_image_802.png,,0
2023-12-24,https://original_input_image_262.jpg,https://model_output_image_262.png,,0
2023-12-24,https://original_input_image_619.jpg,https://model_output_image_619.png,https://manually_cleaned_image_619.png,1
2023-12-24,https://original_input_image_501.jpg,https://model_output_image_501.png,,0
2023-12-24,https://original_input_image_205.jpg,https://model_output_image_205.png,https://manually_cleaned_image_205.png,1
2023-12-22,https://original_input_image_695.jpg,https://model_output_image_695.png,https://manually_cleaned_image_695.png,1
2023-12-22,https://original_input_image_420.jpg,https://model_output_image_420.png,,0
2023-12-21,https://original_input_image_842.jpg,https://model_output_image_842.png,,0
2023-12-21,https://original_input_image_402.jpg,https://model_output_image_402.png,,0
2023-12-21,https://original_input_image_974.jpg,https://model_output_image_974.png,https://manually_cleaned_image_974.png,1
2023-12-20,https://original_input_image_109.jpg,https://model_output_image_109.png,,0
2023-12-20,https://original_input_image_438.jpg,https://model_output_image_438.png,https://manually_cleaned_image_438.png,1
2023-12-19,https://original_input_image_144.jpg,https://model_output_image_144.png,,0
2023-12-19,https://original_input_image_3.jpg,https://model_output_image_3.png,https://manually_cleaned_image_3.png,1
2023-12-19,https://original_input_image_845.jpg,https://model_output_image_845.png,https://manually_cleaned_image_845.png,1
2023-12-19,https://original_input_image_32.jpg,https://model_output_image_32.png,https://manually_cleaned_image_32.png,1
2023-12-18,https://original_input_image_739.jpg,https://model_output_image_739.png,,0
2023-12-17,https://original_input_image_200.jpg,https://model_output_image_200.png,https://manually_cleaned_image_200.png,1
2023-12-17,https://original_input_image_559.jpg,https://model_output_image_559.png,,0
2023-12-17,https://original_input_image_731.jpg,https://model_output_image_731.png,,0
2023-12-16,https://original_input_image_615.jpg,https://model_output_image_615.png,https://manually_cleaned_image_615.png,1
2023-12-16,https://original_input_image_850.jpg,https://model_output_image_850.png,https://manually_cleaned_image_850.png,1
2023-12-16,https://original_input_image_505.jpg,https://model_output_image_505.png,https://manually_cleaned_image_505.png,1
2023-12-15,https://original_input_image_899.jpg,https://model_output_image_899.png,,0
2023-12-15,https://original_input_image_735.jpg,https://model_output_image_735.png,https://manually_cleaned_image_735.png,1
2023-12-15,https://original_input_image_494.jpg,https://model_output_image_494.png,,0
2023-12-14,https://original_input_image_687.jpg,https://model_output_image_687.png,https://manually_cleaned_image_687.png,1
2023-12-13,https://original_input_image_550.jpg,https://model_output_image_550.png,,0
2023-12-13,https://original_input_image_74.jpg,https://model_output_image_74.png,https://manually_cleaned_image_74.png,1
2023-12-13,https://original_input_image_357.jpg,https://model_output_image_357.png,https://manually_cleaned_image_357.png,1
2023-12-13,https://original_input_image_178.jpg,https://model_output_image_178.png,https://manually_cleaned_image_178.png,1
2023-12-12,https://original_input_image_745.jpg,https://model_output_image_745.png,,0
2023-12-12,https://original_input_image_84.jpg,https://model_output_image_84.png,,0
2023-12-11,https://original_input_image_867.jpg,https://model_output_image_867.png,https://manually_cleaned_image_867.png,1
2023-12-09,https://original_input_image_593.jpg,https://model_output_image_593.png,,0
2023-12-09,https://original_input_image_401.jpg,https://model_output_image_401.png,https://manually_cleaned_image_401.png,1
2023-12-08,https://original_input_image_743.jpg,https://model_output_image_743.png,https://manually_cleaned_image_743.png,1
2023-12-08,https://original_input_image_403.jpg,https://model_output_image_403.png,,0
2023-12-08,https://original_input_image_492.jpg,https://model_output_image_492.png,,0
2023-12-07,https://original_input_image_500.jpg,https://model_output_image_500.png,https://manually_cleaned_image_500.png,1
2023-12-07,https://original_input_image_817.jpg,https://model_output_image_817.png,,0
2023-12-06,https://original_input_image_699.jpg,https://model_output_image_699.png,,0
2023-12-06,https://original_input_image_158.jpg,https://model_output_image_158.png,,0
2023-12-06,https://original_input_image_488.jpg,https://model_output_image_488.png,https://manually_cleaned_image_488.png,1
2023-12-06,https://original_input_image_504.jpg,https://model_output_image_504.png,https://manually_cleaned_image_504.png,1
2023-12-03,https://original_input_image_920.jpg,https://model_output_image_920.png,https://manually_cleaned_image_920.png,1
2023-12-03,https://original_input_image_786.jpg,https://model_output_image_786.png,,0
2023-12-03,https://original_input_image_29.jpg,https://model_output_image_29.png,,0
2023-12-03,https://original_input_image_162.jpg,https://model_output_image_162.png,,0
2023-12-02,https://original_input_image_117.jpg,https://model_output_image_117.png,,0
2023-12-02,https://original_input_image_708.jpg,https://model_output_image_708.png,,0
2023-12-01,https://original_input_image_580.jpg,https://model_output_image_580.png,,0
2023-12-01,https://original_input_image_900.jpg,https://model_output_image_900.png,https://manually_cleaned_image_900.png,1
2023-12-01,https://original_input_image_46.jpg,https://model_output_image_46.png,https://manually_cleaned_image_46.png,1
2023-11-30,https://original_input_image_722.jpg,https://model_output_image_722.png,https://manually_cleaned_image_722.png,1
2023-11-30,https://original_input_image_323.jpg,https://model_output_image_323.png,,0
2023-11-30,https://original_input_image_19.jpg,https://model_output_image_19.png,,0
2023-11-30,https://original_input_image_313.jpg,https://model_output_image_313.png,https://manually_cleaned_image_313.png,1
2023-11-29,https://original_input_image_472.jpg,https://model_output_image_472.png,https://manually_cleaned_image_472.png,1
2023-11-28,https://original_input_image_543.jpg,https://model_output_image_543.png,https://manually_cleaned_image_543.png,1
2023-11-28,https://original_input_image_390.jpg,https://model_output_image_390.png,https://manually_cleaned_image_390.png,1
2023-11-28,https://original_input_image_99.jpg,https://model_output_image_99.png,https://manually_cleaned_image_99.png,1
2023-11-27,https://original_input_image_515.jpg,https://model_output_image_515.png,,0
2023-11-26,https://original_input_image_605.jpg,https://model_output_image_605.png,https://manually_cleaned_image_605.png,1
2023-11-26,https://original_input_image_622.jpg,https://model_output_image_622.png,https://manually_cleaned_image_622.png,1
2023-11-25,https://original_input_image_855.jpg,https://model_output_image_855.png,https://manually_cleaned_image_855.png,1
2023-11-25,https://original_input_image_889.jpg,https://model_output_image_889.png,https://manually_cleaned_image_889.png,1
2023-11-25,https://original_input_image_1.jpg,https://model_output_image_1.png,,0
2023-11-24,https://original_input_image_379.jpg,https://model_output_image_379.png,https://manually_cleaned_image_379.png,1
2023-11-24,https://original_input_image_31.jpg,https://model_output_image_31.png,,0
2023-11-23,https://original_input_image_533.jpg,https://model_output_image_533.png,https://manually_cleaned_image_533.png,1
2023-11-22,https://original_input_image_942.jpg,https://model_output_image_942.png,https://manually_cleaned_image_942.png,1
2023-11-22,https://original_input_image_75.jpg,https://model_output_image_75.png,,0
2023-11-20,https://original_input_image_953.jpg,https://model_output_image_953.png,https://manually_cleaned_image_953.png,1
2023-11-20,https://original_input_image_856.jpg,https://model_output_image_856.png,,0
2023-11-20,https://original_input_image_633.jpg,https://model_output_image_633.png,,0
2023-11-20,https://original_input_image_198.jpg,https://model_output_image_198.png,https://manually_cleaned_image_198.png,1
2023-11-17,https://original_input_image_466.jpg,https://model_output_image_466.png,https://manually_cleaned_image_466.png,1
2023-11-17,https://original_input_image_105.jpg,https://model_output_image_105.png,,0
2023-11-17,https://original_input_image_883.jpg,https://model_output_image_883.png,,0
2023-11-16,https://original_input_image_990.jpg,https://model_output_image_990.png,,0
2023-11-15,https://original_input_image_688.jpg,https://model_output_image_688.png,https://manually_cleaned_image_688.png,1
2023-11-15,https://original_input_image_148.jpg,https://model_output_image_148.png,,0
2023-11-15,https://original_input_image_57.jpg,https://model_output_image_57.png,https://manually_cleaned_image_57.png,1
2023-11-15,https://original_input_image_203.jpg,https://model_output_image_203.png,https://manually_cleaned_image_203.png,1
2023-11-15,https://original_input_image_301.jpg,https://model_output_image_301.png,,0
2023-11-15,https://original_input_image_666.jpg,https://model_output_image_666.png,,0
2023-11-15,https://original_input_image_709.jpg,https://model_output_image_709.png,,0
2023-11-15,https://original_input_image_377.jpg,https://model_output_image_377.png,https://manually_cleaned_image_377.png,1
2023-11-14,https://original_input_image_945.jpg,https://model_output_image_945.png,https://manually_cleaned_image_945.png,1
2023-11-13,https://original_input_image_373.jpg,https://model_output_image_373.png,https://manually_cleaned_image_373.png,1
2023-11-13,https://original_input_image_560.jpg,https://model_output_image_560.png,,0
2023-11-12,https://original_input_image_93.jpg,https://model_output_image_93.png,https://manually_cleaned_image_93.png,1
2023-11-12,https://original_input_image_42.jpg,https://model_output_image_42.png,https://manually_cleaned_image_42.png,1
2023-11-11,https://original_input_image_825.jpg,https://model_output_image_825.png,https://manually_cleaned_image_825.png,1
2023-11-11,https://original_input_image_230.jpg,https://model_output_image_230.png,https://manually_cleaned_image_230.png,1
2023-11-11,https://original_input_image_453.jpg,https://model_output_image_453.png,,0
2023-11-11,https://original_input_image_902.jpg,https://model_output_image_902.png,,0
2023-11-10,https://original_input_image_895.jpg,https://model_output_image_895.png,https://manually_cleaned_image_895.png,1
2023-11-09,https://original_input_image_524.jpg,https://model_output_image_524.png,https://manually_cleaned_image_524.png,1
2023-11-09,https://original_input_image_651.jpg,https://model_output_image_651.png,,0
2023-11-09,https://original_input_image_607.jpg,https://model_output_image_607.png,https://manually_cleaned_image_607.png,1
2023-11-09,https://original_input_image_411.jpg,https://model_output_image_411.png,https://manually_cleaned_image_411.png,1
2023-11-09,https://original_input_image_669.jpg,https://model_output_image_669.png,https://manually_cleaned_image_669.png,1
2023-11-08,https://original_input_image_38.jpg,https://model_output_image_38.png,https://manually_cleaned_image_38.png,1
2023-11-07,https://original_input_image_490.jpg,https://model_output_image_490.png,,0
2023-11-06,https://original_input_image_265.jpg,https://model_output_image_265.png,,0
2023-11-06,https://original_input_image_535.jpg,https://model_output_image_535.png,,0
2023-11-06,https://original_input_image_599.jpg,https://model_output_image_599.png,,0
2023-11-06,https://original_input_image_484.jpg,https://model_output_image_484.png,,0
2023-11-06,https://original_input_image_626.jpg,https://model_output_image_626.png,,0
2023-11-05,https://original_input_image_6.jpg,https://model_output_image_6.png,,0
2023-11-05,https://original_input_image_195.jpg,https://model_output_image_195.png,https://manually_cleaned_image_195.png,1
2023-11-04,https://original_input_image_52.jpg,https://model_output_image_52.png,,0
2023-11-03,https://original_input_image_961.jpg,https://model_output_image_961.png,https://manually_cleaned_image_961.png,1
2023-11-03,https://original_input_image_848.jpg,https://model_output_image_848.png,,0
2023-11-03,https://original_input_image_375.jpg,https://model_output_image_375.png,https://manually_cleaned_image_375.png,1
2023-11-02,https://original_input_image_571.jpg,https://model_output_image_571.png,https://manually_cleaned_image_571.png,1
2023-11-02,https://original_input_image_56.jpg,https://model_output_image_56.png,,0
2023-11-02,https://original_input_image_253.jpg,https://model_output_image_253.png,https://manually_cleaned_image_253.png,1
2023-11-01,https://original_input_image_977.jpg,https://model_output_image_977.png,,0
2023-10-31,https://original_input_image_167.jpg,https://model_output_image_167.png,,0
2023-10-30,https://original_input_image_578.jpg,https://model_output_image_578.png,https://manually_cleaned_image_578.png,1
2023-10-30,https://original_input_image_378.jpg,https://model_output_image_378.png,https://manually_cleaned_image_378.png,1
2023-10-29,https://original_input_image_937.jpg,https://model_output_image_937.png,,0
2023-10-29,https://original_input_image_766.jpg,https://model_output_image_766.png,https://manually_cleaned_image_766.png,1
2023-10-29,https://original_input_image_906.jpg,https://model_output_image_906.png,,0
2023-10-29,https://original_input_image_187.jpg,https://model_output_image_187.png,https://manually_cleaned_image_187.png,1
2023-10-28,https://original_input_image_396.jpg,https://model_output_image_396.png,,0
2023-10-28,https://original_input_image_796.jpg,https://model_output_image_796.png,https://manually_cleaned_image_796.png,1
2023-10-28,https://original_input_image_746.jpg,https://model_output_image_746.png,,0
2023-10-28,https://original_input_image_139.jpg,https://model_output_image_139.png,,0
2023-10-28,https://original_input_image_94.jpg,https://model_output_image_94.png,https://manually_cleaned_image_94.png,1
2023-10-28,https://original_input_image_754.jpg,https://model_output_image_754.png,,0
2023-10-28,https://original_input_image_738.jpg,https://model_output_image_738.png,,0
2023-10-27,https://original_input_image_798.jpg,https://model_output_image_798.png,,0
2023-10-27,https://original_input_image_331.jpg,https://model_output_image_331.png,https://manually_cleaned_image_331.png,1
2023-10-26,https://original_input_image_561.jpg,https://model_output_image_561.png,,0
2023-10-26,https://original_input_image_254.jpg,https://model_output_image_254.png,https://manually_cleaned_image_254.png,1
2023-10-25,https://original_input_image_457.jpg,https://model_output_image_457.png,,0
2023-10-25,https://original_input_image_508.jpg,https://model_output_image_508.png,,0
2023-10-25,https://original_input_image_126.jpg,https://model_output_image_126.png,,0
2023-10-24,https://original_input_image_334.jpg,https://model_output_image_334.png,,0
2023-10-24,https://original_input_image_564.jpg,https://model_output_image_564.png,https://manually_cleaned_image_564.png,1
2023-10-24,https://original_input_image_13.jpg,https://model_output_image_13.png,https://manually_cleaned_image_13.png,1
2023-10-24,https://original_input_image_952.jpg,https://model_output_image_952.png,,0
2023-10-23,https://original_input_image_966.jpg,https://model_output_image_966.png,https://manually_cleaned_image_966.png,1
2023-10-23,https://original_input_image_225.jpg,https://model_output_image_225.png,https://manually_cleaned_image_225.png,1
2023-10-23,https://original_input_image_835.jpg,https://model_output_image_835.png,,0
2023-10-23,https://original_input_image_548.jpg,https://model_output_image_548.png,,0
2023-10-22,https://original_input_image_713.jpg,https://model_output_image_713.png,,0
2023-10-22,https://original_input_image_423.jpg,https://model_output_image_423.png,https://manually_cleaned_image_423.png,1
2023-10-22,https://original_input_image_179.jpg,https://model_output_image_179.png,https://manually_cleaned_image_179.png,1
2023-10-21,https://original_input_image_518.jpg,https://model_output_image_518.png,https://manually_cleaned_image_518.png,1
2023-10-21,https://original_input_image_873.jpg,https://model_output_image_873.png,,0
2023-10-21,https://original_input_image_837.jpg,https://model_output_image_837.png,,0
2023-10-21,https://original_input_image_510.jpg,https://model_output_image_510.png,https://manually_cleaned_image_510.png,1
2023-10-20,https://original_input_image_422.jpg,https://model_output_image_422.png,,0
2023-10-20,https://original_input_image_95.jpg,https://model_output_image_95.png,,0
2023-10-19,https://original_input_image_725.jpg,https://model_output_image_725.png,https://manually_cleaned_image_725.png,1
2023-10-19,https://original_input_image_85.jpg,https://model_output_image_85.png,https://manually_cleaned_image_85.png,1
2023-10-19,https://original_input_image_388.jpg,https://model_output_image_388.png,,0
2023-10-19,https://original_input_image_604.jpg,https://model_output_image_604.png,,0
2023-10-19,https://original_input_image_170.jpg,https://model_output_image_170.png,https://manually_cleaned_image_170.png,1
2023-10-18,https://original_input_image_424.jpg,https://model_output_image_424.png,https://manually_cleaned_image_424.png,1
2023-10-17,https://original_input_image_799.jpg,https://model_output_image_799.png,,0
2023-10-17,https://original_input_image_630.jpg,https://model_output_image_630.png,https://manually_cleaned_image_630.png,1
2023-10-17,https://original_input_image_861.jpg,https://model_output_image_861.png,,0
2023-10-17,https://original_input_image_324.jpg,https://model_output_image_324.png,https://manually_cleaned_image_324.png,1
2023-10-16,https://original_input_image_903.jpg,https://model_output_image_903.png,https://manually_cleaned_image_903.png,1
2023-10-16,https://original_input_image_893.jpg,https://model_output_image_893.png,https://manually_cleaned_image_893.png,1
2023-10-16,https://original_input_image_80.jpg,https://model_output_image_80.png,,0
2023-10-15,https://original_input_image_557.jpg,https://model_output_image_557.png,https://manually_cleaned_image_557.png,1
2023-10-15,https://original_input_image_108.jpg,https://model_output_image_108.png,,0
2023-10-15,https://original_input_image_233.jpg,https://model_output_image_233.png,https://manually_cleaned_image_233.png,1
2023-10-15,https://original_input_image_23.jpg,https://model_output_image_23.png,,0
2023-10-15,https://original_input_image_534.jpg,https://model_output_image_534.png,https://manually_cleaned_image_534.png,1
2023-10-15,https://original_input_image_415.jpg,https://model_output_image_415.png,https://manually_cleaned_image_415.png,1
2023-10-14,https://original_input_image_705.jpg,https://model_output_image_705.png,,0
2023-10-14,https://original_input_image_629.jpg,https://model_output_image_629.png,https://manually_cleaned_image_629.png,1
2023-10-14,https://original_input_image_717.jpg,https://model_output_image_717.png,,0
2023-10-14,https://original_input_image_833.jpg,https://model_output_image_833.png,,0
2023-10-14,https://original_input_image_764.jpg,https://model_output_image_764.png,https://manually_cleaned_image_764.png,1
2023-10-14,https://original_input_image_449.jpg,https://model_output_image_449.png,https://manually_cleaned_image_449.png,1
2023-10-13,https://original_input_image_841.jpg,https://model_output_image_841.png,,0
2023-10-13,https://original_input_image_847.jpg,https://model_output_image_847.png,,0
2023-10-13,https://original_input_image_59.jpg,https://model_output_image_59.png,https://manually_cleaned_image_59.png,1
2023-10-13,https://original_input_image_448.jpg,https://model_output_image_448.png,,0
2023-10-13,https://original_input_image_197.jpg,https://model_output_image_197.png,,0
2023-10-13,https://original_input_image_201.jpg,https://model_output_image_201.png,https://manually_cleaned_image_201.png,1
2023-10-13,https://original_input_image_333.jpg,https://model_output_image_333.png,https://manually_cleaned_image_333.png,1
2023-10-12,https://original_input_image_993.jpg,https://model_output_image_993.png,,0
2023-10-12,https://original_input_image_606.jpg,https://model_output_image_606.png,https://manually_cleaned_image_606.png,1
2023-10-12,https://original_input_image_147.jpg,https://model_output_image_147.png,,0
2023-10-12,https://original_input_image_779.jpg,https://model_output_image_779.png,,0
2023-10-11,https://original_input_image_721.jpg,https://model_output_image_721.png,,0
2023-10-10,https://original_input_image_927.jpg,https://model_output_image_927.png,,0
2023-10-10,https://original_input_image_351.jpg,https://model_output_image_351.png,,0
2023-10-09,https://original_input_image_806.jpg,https://model_output_image_806.png,https://manually_cleaned_image_806.png,1
2023-10-08,https://original_input_image_499.jpg,https://model_output_image_499.png,https://manually_cleaned_image_499.png,1
2023-10-08,https://original_input_image_252.jpg,https://model_output_image_252.png,https://manually_cleaned_image_252.png,1
2023-10-07,https://original_input_image_276.jpg,https://model_output_image_276.png,https://manually_cleaned_image_276.png,1
2023-10-06,https://original_input_image_72.jpg,https://model_output_image_72.png,,0
2023-10-06,https://original_input_image_273.jpg,https://model_output_image_273.png,,0
2023-10-06,https://original_input_image_255.jpg,https://model_output_image_255.png,https://manually_cleaned_image_255.png,1
2023-10-05,https://original_input_image_525.jpg,https://model_output_image_525.png,https://manually_cleaned_image_525.png,1
2023-10-05,https://original_input_image_348.jpg,https://model_output_image_348.png,,0
2023-10-04,https://original_input_image_681.jpg,https://model_output_image_681.png,https://manually_cleaned_image_681.png,1
2023-10-03,https://original_input_image_102.jpg,https://model_output_image_102.png,,0
2023-10-03,https://original_input_image_698.jpg,https://model_output_image_698.png,https://manually_cleaned_image_698.png,1
2023-10-02,https://original_input_image_239.jpg,https://model_output_image_239.png,https://manually_cleaned_image_239.png,1
2023-10-02,https://original_input_image_352.jpg,https://model_output_image_352.png,https://manually_cleaned_image_352.png,1
2023-10-02,https://original_input_image_625.jpg,https://model_output_image_625.png,,0
2023-10-02,https://original_input_image_305.jpg,https://model_output_image_305.png,https://manually_cleaned_image_305.png,1
2023-10-01,https://original_input_image_621.jpg,https://model_output_image_621.png,,0
2023-09-30,https://original_input_image_278.jpg,https://model_output_image_278.png,,0
2023-09-30,https://original_input_image_434.jpg,https://model_output_image_434.png,https://manually_cleaned_image_434.png,1
2023-09-30,https://original_input_image_849.jpg,https://model_output_image_849.png,https://manually_cleaned_image_849.png,1
2023-09-30,https://original_input_image_641.jpg,https://model_output_image_641.png,https://manually_cleaned_image_641.png,1
2023-09-29,https://original_input_image_156.jpg,https://model_output_image_156.png,https://manually_cleaned_image_156.png,1
2023-09-29,https://original_input_image_266.jpg,https://model_output_image_266.png,,0
2023-09-29,https://original_input_image_784.jpg,https://model_output_image_784.png,,0
2023-09-28,https://original_input_image_530.jpg,https://model_output_image_530.png,,0
2023-09-28,https://original_input_image_527.jpg,https://model_output_image_527.png,,0
2023-09-28,https://original_input_image_929.jpg,https://model_output_image_929.png,,0
2023-09-28,https://original_input_image_227.jpg,https://model_output_image_227.png,https://manually_cleaned_image_227.png,1
2023-09-27,https://original_input_image_613.jpg,https://model_output_image_613.png,,0
2023-09-27,https://original_input_image_624.jpg,https://model_output_image_624.png,,0
2023-09-27,https://original_input_image_832.jpg,https://model_output_image_832.png,,0
2023-09-27,https://original_input_image_410.jpg,https://model_output_image_410.png,,0
2023-09-27,https://original_input_image_789.jpg,https://model_output_image_789.png,https://manually_cleaned_image_789.png,1
2023-09-26,https://original_input_image_18.jpg,https://model_output_image_18.png,https://manually_cleaned_image_18.png,1
2023-09-25,https://original_input_image_270.jpg,https://model_output_image_270.png,,0
2023-09-25,https://original_input_image_64.jpg,https://model_output_image_64.png,,0
2023-09-25,https://original_input_image_967.jpg,https://model_output_image_967.png,https://manually_cleaned_image_967.png,1
2023-09-25,https://original_input_image_818.jpg,https://model_output_image_818.png,,0
2023-09-24,https://original_input_image_542.jpg,https://model_output_image_542.png,,0
2023-09-24,https://original_input_image_259.jpg,https://model_output_image_259.png,https://manually_cleaned_image_259.png,1
2023-09-24,https://original_input_image_271.jpg,https://model_output_image_271.png,,0
2023-09-24,https://original_input_image_649.jpg,https://model_output_image_649.png,https://manually_cleaned_image_649.png,1
2023-09-24,https://original_input_image_574.jpg,https://model_output_image_574.png,,0
2023-09-24,https://original_input_image_788.jpg,https://model_output_image_788.png,,0
2023-09-24,https://original_input_image_915.jpg,https://model_output_image_915.png,,0
2023-09-21,https://original_input_image_21.jpg,https://model_output_image_21.png,https://manually_cleaned_image_21.png,1
2023-09-21,https://original_input_image_581.jpg,https://model_output_image_581.png,https://manually_cleaned_image_581.png,1
2023-09-20,https://original_input_image_652.jpg,https://model_output_image_652.png,,0
2023-09-20,https://original_input_image_752.jpg,https://model_output_image_752.png,,0
2023-09-20,https://original_input_image_632.jpg,https://model_output_image_632.png,,0
2023-09-20,https://original_input_image_181.jpg,https://model_output_image_181.png,,0
2023-09-19,https://original_input_image_186.jpg,https://model_output_image_186.png,https://manually_cleaned_image_186.png,1
2023-09-18,https://original_input_image_862.jpg,https://model_output_image_862.png,,0
2023-09-18,https://original_input_image_823.jpg,https://model_output_image_823.png,https://manually_cleaned_image_823.png,1
2023-09-18,https://original_input_image_938.jpg,https://model_output_image_938.png,https://manually_cleaned_image_938.png,1
2023-09-18,https://original_input_image_398.jpg,https://model_output_image_398.png,https://manually_cleaned_image_398.png,1
2023-09-17,https://original_input_image_618.jpg,https://model_output_image_618.png,https://manually_cleaned_image_618.png,1
2023-09-17,https://original_input_image_879.jpg,https://model_output_image_879.png,,0
2023-09-17,https://original_input_image_435.jpg,https://model_output_image_435.png,https://manually_cleaned_image_435.png,1
2023-09-16,https://original_input_image_529.jpg,https://model_output_image_529.png,,0
2023-09-15,https://original_input_image_283.jpg,https://model_output_image_283.png,https://manually_cleaned_image_283.png,1
2023-09-15,https://original_input_image_325.jpg,https://model_output_image_325.png,https://manually_cleaned_image_325.png,1
2023-09-15,https://original_input_image_968.jpg,https://model_output_image_968.png,,0
2023-09-15,https://original_input_image_869.jpg,https://model_output_image_869.png,,0
2023-09-15,https://original_input_image_355.jpg,https://model_output_image_355.png,https://manually_cleaned_image_355.png,1
2023-09-15,https://original_input_image_579.jpg,https://model_output_image_579.png,,0
2023-09-15,https://original_input_image_383.jpg,https://model_output_image_383.png,,0
2023-09-14,https://original_input_image_45.jpg,https://model_output_image_45.png,https://manually_cleaned_image_45.png,1
2023-09-14,https://original_input_image_16.jpg,https://model_output_image_16.png,https://manually_cleaned_image_16.png,1
2023-09-14,https://original_input_image_639.jpg,https://model_output_image_639.png,https://manually_cleaned_image_639.png,1
2023-09-14,https://original_input_image_523.jpg,https://model_output_image_523.png,https://manually_cleaned_image_523.png,1
2023-09-13,https://original_input_image_193.jpg,https://model_output_image_193.png,,0
2023-09-13,https://original_input_image_774.jpg,https://model_output_image_774.png,,0
2023-09-13,https://original_input_image_554.jpg,https://model_output_image_554.png,,0
2023-09-13,https://original_input_image_865.jpg,https://model_output_image_865.png,https://manually_cleaned_image_865.png,1
2023-09-13,https://original_input_image_397.jpg,https://model_output_image_397.png,https://manually_cleaned_image_397.png,1
2023-09-13,https://original_input_image_654.jpg,https://model_output_image_654.png,https://manually_cleaned_image_654.png,1
2023-09-12,https://original_input_image_907.jpg,https://model_output_image_907.png,,0
2023-09-12,https://original_input_image_395.jpg,https://model_output_image_395.png,,0
2023-09-12,https://original_input_image_556.jpg,https://model_output_image_556.png,https://manually_cleaned_image_556.png,1
2023-09-12,https://original_input_image_790.jpg,https://model_output_image_790.png,,0
2023-09-09,https://original_input_image_686.jpg,https://model_output_image_686.png,https://manually_cleaned_image_686.png,1
2023-09-09,https://original_input_image_830.jpg,https://model_output_image_830.png,,0
2023-09-09,https://original_input_image_553.jpg,https://model_output_image_553.png,https://manually_cleaned_image_553.png,1
2023-09-08,https://original_input_image_2.jpg,https://model_output_image_2.png,https://manually_cleaned_image_2.png,1
2023-09-08,https://original_input_image_795.jpg,https://model_output_image_795.png,,0
2023-09-08,https://original_input_image_299.jpg,https://model_output_image_299.png,https://manually_cleaned_image_299.png,1
2023-09-08,https://original_input_image_777.jpg,https://model_output_image_777.png,,0
2023-09-08,https://original_input_image_360.jpg,https://model_output_image_360.png,https://manually_cleaned_image_360.png,1
2023-09-07,https://original_input_image_329.jpg,https://model_output_image_329.png,https://manually_cleaned_image_329.png,1
2023-09-07,https://original_input_image_405.jpg,https://model_output_image_405.png,https://manually_cleaned_image_405.png,1
2023-09-07,https://original_input_image_598.jpg,https://model_output_image_598.png,https://manually_cleaned_image_598.png,1
2023-09-06,https://original_input_image_391.jpg,https://model_output_image_391.png,https://manually_cleaned_image_391.png,1
2023-09-05,https://original_input_image_362.jpg,https://model_output_image_362.png,https://manually_cleaned_image_362.png,1
2023-09-05,https://original_input_image_921.jpg,https://model_output_image_921.png,,0
2023-09-05,https://original_input_image_289.jpg,https://model_output_image_289.png,https://manually_cleaned_image_289.png,1
2023-09-04,https://original_input_image_217.jpg,https://model_output_image_217.png,,0
